customer_id,sku_id,route,time_period,base_demand,promotion_flag,discount_percentage,sentiment_score,review_volume,sustainable_sku_flag,regulation_impact_score,eco_preference_index
CUST1,SKU4,DEL-FRA,2026-02-06,109.1,0,13,-0.13086721381338057,71,0,0.4050207990803215,0.5929183998317819
CUST1,SKU4,DEL-FRA,2026-02-07,122.4,0,11,0.46262127900832034,79,0,0.3121480566964471,0.3990459461371111
CUST1,SKU4,DEL-FRA,2026-02-08,141.3,1,5,-0.19096959587044976,177,0,0.396659776343562,0.23702785710833618
CUST1,SKU4,DEL-FRA,2026-02-09,127.3,0,26,0.6837096696607525,23,0,0.44877757383140304,0.6693904014593614
CUST1,SKU4,DEL-FRA,2026-02-10,117.6,0,12,0.2494338352137377,180,1,0.25252778207541926,0.35925074791624556
CUST1,SKU4,DEL-FRA,2026-02-11,121.1,0,19,0.4055381576448828,174,1,0.7053855941122036,0.44636864651258557
CUST1,SKU4,DEL-FRA,2026-02-12,153.6,1,24,0.35814024959386287,123,1,0.12297080852962672,0.2311309124276466
CUST1,SKU4,DEL-FRA,2026-02-13,121.9,0,7,0.4400029668369137,68,0,0.5072348086883924,0.0415728590503921
CUST1,SKU4,DEL-FRA,2026-02-14,129.6,0,28,0.7866301229588468,52,0,0.32313065707027855,0.9730977480703464
CUST1,SKU4,DEL-FRA,2026-02-15,113.2,0,15,0.05422457989749324,187,0,0.5322449888262991,0.12574151180664883
CUST1,SKU4,DEL-FRA,2026-02-16,110.7,0,22,-0.056457637960607154,133,0,0.9699120461072704,0.09390071578941839
CUST1,SKU4,DEL-FRA,2026-02-17,117.5,0,9,0.24375021930457114,95,0,0.6616323503711468,0.9786312874005304
CUST1,SKU4,DEL-FRA,2026-02-18,107.9,0,22,-0.18248400913793777,154,1,0.8646088359550367,0.7685193645237912
CUST1,SKU4,DEL-FRA,2026-02-19,125.3,0,8,0.5955103716964032,42,0,0.9408753563380648,0.8268388837118774
CUST1,SKU4,DEL-FRA,2026-02-20,120.4,0,6,0.37718523671174814,72,1,0.4069079607228706,0.8707534503372591
CUST1,SKU4,DEL-FRA,2026-02-21,120.2,0,13,0.3670162609866678,77,0,0.7651908645557847,0.9256748308807118
CUST1,SKU4,DEL-FRA,2026-02-22,127.7,0,17,0.7013756495884442,32,0,0.8178342161750216,0.12020905537060844
CUST1,SKU4,DEL-FRA,2026-02-23,107.6,0,19,-0.19424133950187844,74,0,0.3961726916092554,0.6954672066898622
CUST1,SKU4,DEL-FRA,2026-02-24,117.6,0,21,0.24869362262253064,44,0,0.07319592376844364,0.6034485933813779
CUST1,SKU4,DEL-FRA,2026-02-25,121.4,0,18,0.4194903460096145,18,0,0.8633336495718252,0.519081785136218
CUST1,SKU4,DEL-FRA,2026-02-26,108.1,0,29,-0.17435793419356432,21,0,0.5266237972689596,0.24606965879799825
CUST1,SKU4,DEL-FRA,2026-02-27,116.4,0,27,0.1943653238183502,79,1,0.7154909070992744,0.5212341324853343
CUST1,SKU4,DEL-FRA,2026-02-28,150.8,1,20,0.23086209153803333,56,0,0.9546600300333075,0.6546930814313482
CUST1,SKU4,DEL-FRA,2026-03-01,111.9,0,17,-0.0028458734271226693,28,0,0.48587175918632564,0.25677656772050794
CUST1,SKU5,DEL-FRA,2026-01-01,150.1,0,7,0.7296058774219891,145,0,0.6103337833109184,0.7161506742231936
CUST1,SKU5,DEL-FRA,2026-01-02,136.6,0,29,0.2135491015253515,103,0,0.6811178539649828,0.18143834769562694
CUST1,SKU5,DEL-FRA,2026-01-03,144.3,0,28,0.5090462617224327,179,0,0.9177524891713773,0.4245274251963619
CUST1,SKU5,DEL-FRA,2026-01-04,147.1,0,16,0.6157486435042809,129,0,0.11230434441121917,0.002584014844982385
CUST1,SKU5,DEL-FRA,2026-01-05,139.3,0,13,0.3151751703337316,35,0,0.6109809888509917,0.4110284698067047
CUST1,SKU5,DEL-FRA,2026-01-06,188.6,1,20,0.7000231233980112,58,0,0.7805255152438618,0.2748060355481361
CUST1,SKU5,DEL-FRA,2026-01-07,176.2,1,14,0.22373825364876282,98,0,0.623859324676573,0.4517676787372291
CUST1,SKU5,DEL-FRA,2026-01-08,130.2,0,7,-0.03198579225513659,117,1,0.21673980009077565,0.09571455552016173
CUST1,SKU5,DEL-FRA,2026-01-09,142.6,0,11,0.441971500443266,169,0,0.2568838476457148,0.6320154860204185
CUST1,SKU5,DEL-FRA,2026-01-10,129.5,0,7,-0.05822560647289815,16,0,0.4043187681042921,0.42819961492561476
CUST1,SKU5,DEL-FRA,2026-01-11,143.9,0,11,0.49243615132436963,33,0,0.10410964938416634,0.7243388171287412
CUST1,SKU5,DEL-FRA,2026-01-12,132.9,0,18,0.07416066655980585,45,0,0.8941908746641183,0.1918673247187429
CUST1,SKU5,DEL-FRA,2026-01-13,131.7,0,13,0.026656402226988007,22,0,0.0676125635922149,0.8003565078223616
CUST1,SKU5,DEL-FRA,2026-01-14,139.9,0,10,0.3400119146045106,59,0,0.23082918915401207,0.45685864488036865
CUST1,SKU5,DEL-FRA,2026-01-15,127.1,0,16,-0.1476611242134917,11,0,0.995480490704257,0.44635235119764216
CUST1,SKU5,DEL-FRA,2026-01-16,141.0,0,8,0.3804750067166746,86,0,0.7548378199408478,0.17047793817391754
CUST1,SKU5,DEL-FRA,2026-01-17,136.8,0,27,0.22268911339618952,153,0,0.30085310835325507,0.9812363743443039
CUST1,SKU5,DEL-FRA,2026-01-18,135.8,0,27,0.18252628024400824,101,1,0.02002635592582447,0.7371802250072431
CUST1,SKU5,DEL-FRA,2026-01-19,132.1,0,25,0.04365671606386662,93,0,0.08912443211601662,0.7552704204968079
CUST1,SKU5,DEL-FRA,2026-01-20,147.4,0,10,0.6260676302525283,151,0,0.22735730009609878,0.34167450189692083
CUST1,SKU5,DEL-FRA,2026-01-21,134.8,0,29,0.14632176858900353,84,1,0.2797035384714792,0.9423870191022331
CUST1,SKU5,DEL-FRA,2026-01-22,169.3,1,26,-0.0382357886478904,180,0,0.5665753621714186,0.3910427630581744
CUST1,SKU5,DEL-FRA,2026-01-23,136.2,0,10,0.19717877742921103,91,0,0.6743038064090484,0.5324811925594262
CUST1,SKU5,DEL-FRA,2026-01-24,129.5,0,11,-0.05872195072449421,189,1,0.3225279778464152,0.022893824976120247
CUST1,SKU5,DEL-FRA,2026-01-25,131.6,0,18,0.023614434496311232,29,0,0.9327307404762548,0.5751633504966249
CUST1,SKU5,DEL-FRA,2026-01-26,134.0,0,18,0.11372769119409604,74,0,0.7648098009029954,0.17483862726041255
CUST1,SKU5,DEL-FRA,2026-01-27,136.2,0,29,0.1986630277723131,150,0,0.06817230938549357,0.025811906949486985
CUST1,SKU5,DEL-FRA,2026-01-28,151.0,0,16,0.7631151115891739,41,0,0.5942907505617747,0.9364491738836606
CUST1,SKU5,DEL-FRA,2026-01-29,172.3,1,10,0.07775262374926112,169,0,0.6195879548978296,0.6502010923981534
CUST1,SKU5,DEL-FRA,2026-01-30,127.4,0,23,-0.13865037288933185,171,0,0.05816379550547579,0.9948663171697671
CUST1,SKU5,DEL-FRA,2026-01-31,144.0,0,13,0.49503522885855317,92,0,0.07462981433708171,0.7826960407441492
CUST1,SKU5,DEL-FRA,2026-02-01,130.4,0,20,-0.022233612148751802,106,0,0.9966968538529768,0.8139702695060188
CUST1,SKU5,DEL-FRA,2026-02-02,133.8,0,24,0.10625362078661166,173,0,0.4260833838903715,0.13071037674019947
CUST1,SKU5,DEL-FRA,2026-02-03,176.8,1,7,0.2497846488213225,16,0,0.4816348465348623,0.1768871451438544
CUST1,SKU5,DEL-FRA,2026-02-04,151.0,0,27,0.7638222754823509,139,0,0.4185806216239353,0.7903377358601481
CUST1,SKU5,DEL-FRA,2026-02-05,143.6,0,28,0.48097482723824453,176,0,0.32350039491147375,0.8343033659547675
CUST1,SKU5,DEL-FRA,2026-02-06,131.0,0,9,-0.0011437222247041023,182,0,0.37140856765014074,0.2658511366543135
CUST1,SKU5,DEL-FRA,2026-02-07,138.8,0,27,0.29933383497861826,126,0,0.15004866469398426,0.32467592689006
CUST1,SKU5,DEL-FRA,2026-02-08,138.2,0,13,0.2760181293687665,189,1,0.3923937215284745,0.9562221906489483
CUST1,SKU5,DEL-FRA,2026-02-09,128.4,0,28,-0.09785047034246191,146,1,0.8088834616363281,0.07641685943805143
CUST1,SKU5,DEL-FRA,2026-02-10,150.1,0,12,0.7303188848378237,30,1,0.4954521034609818,0.3863489098483155
CUST1,SKU5,DEL-FRA,2026-02-11,131.7,0,21,0.02696469436536414,197,0,0.8824594404560998,0.10569347990627409
CUST1,SKU5,DEL-FRA,2026-02-12,176.7,1,12,0.24327308744361825,86,0,0.7462072574818386,0.6590355342036808
CUST1,SKU5,DEL-FRA,2026-02-13,167.8,1,21,-0.09463246604719405,142,0,0.38759523148276953,0.46194693667095577
CUST1,SKU5,DEL-FRA,2026-02-14,190.5,1,23,0.7707499576706702,144,1,0.3548413602568904,0.4121309302627716
CUST1,SKU5,DEL-FRA,2026-02-15,147.5,0,12,0.6305344564048398,73,0,0.08261766345926869,0.5146575865735116
CUST1,SKU5,DEL-FRA,2026-02-16,185.6,1,12,0.5824849245639379,162,1,0.6673503980464284,0.010427699397403067
CUST1,SKU5,DEL-FRA,2026-02-17,132.6,0,13,0.06071329991991653,178,1,0.47825529457592375,0.895814597371882
CUST1,SKU5,DEL-FRA,2026-02-18,129.0,0,12,-0.07476642956717289,11,0,0.5824226582072465,0.7480731794295321
CUST1,SKU5,DEL-FRA,2026-02-19,182.3,1,15,0.45647860733150264,19,0,0.9280836403260497,0.22461561184385193
CUST1,SKU5,DEL-FRA,2026-02-20,137.1,0,29,0.23207688294419598,123,1,0.24069271183250496,0.12150137630091806
CUST1,SKU5,DEL-FRA,2026-02-21,149.0,0,28,0.6869249002092694,158,0,0.8159469389686173,0.861369996363436
CUST1,SKU5,DEL-FRA,2026-02-22,189.1,1,22,0.7189265336395545,158,1,0.46053949727414,0.8419985528900615
CUST1,SKU5,DEL-FRA,2026-02-23,146.1,0,16,0.5764474464997247,95,1,0.26933129830202507,0.5395562204955051
CUST1,SKU5,DEL-FRA,2026-02-24,128.6,0,25,-0.09205628535353566,189,1,0.2135113663106719,0.505852692951829
CUST1,SKU5,DEL-FRA,2026-02-25,184.3,1,15,0.5328015447662506,174,0,0.50836054691628,0.2975484513188206
CUST1,SKU5,DEL-FRA,2026-02-26,143.8,0,11,0.4888853020500907,117,0,0.761121537043158,0.160071634954573
CUST1,SKU5,DEL-FRA,2026-02-27,126.0,0,5,-0.19066838017290672,117,1,0.9918099513493635,0.0991780995872159
CUST1,SKU5,DEL-FRA,2026-02-28,146.7,0,15,0.6000709686991594,19,1,0.8151183844803679,0.6149782403411324
CUST1,SKU5,DEL-FRA,2026-03-01,135.6,0,13,0.17525990444266631,173,0,0.7609907600280938,0.03531135494023907
CUST1,SKU1,DEL-MUM,2026-01-01,177.6,0,25,0.5495454844688883,130,0,0.7562646578914526,0.8419703714967087
CUST1,SKU1,DEL-MUM,2026-01-02,169.7,0,8,0.30205021348844713,120,0,0.722070938202737,0.8861957804650745
CUST1,SKU1,DEL-MUM,2026-01-03,166.1,0,25,0.19152569817782933,63,0,0.0032182636042786816,0.6195893374598407
CUST1,SKU1,DEL-MUM,2026-01-04,179.0,0,24,0.5941973312770843,26,0,0.48097288988612374,0.6423255259052274
CUST1,SKU1,DEL-MUM,2026-01-05,172.2,0,27,0.37998378742813127,141,0,0.4865976622437531,0.5993689656629339
CUST1,SKU1,DEL-MUM,2026-01-06,154.3,0,23,-0.17706718873195798,58,0,0.14899973614924344,0.6954156483280532
CUST1,SKU1,DEL-MUM,2026-01-07,185.0,0,25,0.7819691904461452,168,1,0.520296576918654,0.37346259614417343
CUST1,SKU1,DEL-MUM,2026-01-08,177.1,0,5,0.5355056064875376,155,0,0.06254222689736844,0.801366915819519
CUST1,SKU1,DEL-MUM,2026-01-09,177.1,0,26,0.5336158300423124,54,0,0.6375532644702298,0.49616638411321945
CUST1,SKU1,DEL-MUM,2026-01-10,175.5,0,19,0.4859112710498637,87,1,0.7399863866856118,0.9503127529305917
CUST1,SKU1,DEL-MUM,2026-01-11,171.7,0,14,0.3655499649214404,59,0,0.700251959444521,0.585810145971902
CUST1,SKU1,DEL-MUM,2026-01-12,175.9,0,17,0.4976706275200751,60,1,0.25929675886577375,0.4296568127389351
CUST1,SKU1,DEL-MUM,2026-01-13,228.5,1,9,0.6419335667918087,58,0,0.9373532942158644,0.7060190076640246
CUST1,SKU1,DEL-MUM,2026-01-14,155.2,0,11,-0.15015797221705846,172,0,0.7295082286523967,0.7655128989911097
CUST1,SKU1,DEL-MUM,2026-01-15,173.1,0,29,0.41022514947764127,40,1,0.4720604341969983,0.01340262643216561
CUST1,SKU1,DEL-MUM,2026-01-16,155.0,0,26,-0.15540509162703847,144,0,0.9062545805210367,0.2495461998495061
CUST1,SKU1,DEL-MUM,2026-01-17,177.9,0,14,0.5593982624179636,79,0,0.4875711936733843,0.03361360018328263
CUST1,SKU1,DEL-MUM,2026-01-18,182.6,0,29,0.7064374533444109,30,0,0.41109560260070654,0.3473433262588427
CUST1,SKU1,DEL-MUM,2026-01-19,202.3,1,28,-0.1781766032245105,157,0,0.8821356142820601,0.39344784656359155
CUST1,SKU1,DEL-MUM,2026-01-20,226.8,1,18,0.5877130155277086,66,0,0.9795508403817569,0.14496507237981704
CUST1,SKU1,DEL-MUM,2026-01-21,159.7,0,21,-0.008809298535211008,156,0,0.947035987738723,0.9673561777882752
CUST1,SKU1,DEL-MUM,2026-01-22,154.3,0,25,-0.17796483970249583,136,0,0.8506160578411378,0.5612227882825249
CUST1,SKU1,DEL-MUM,2026-01-23,157.3,0,6,-0.08523112813078254,37,1,0.06766836190000158,0.7078350972297687
CUST1,SKU1,DEL-MUM,2026-01-24,156.2,0,10,-0.11827465425322176,107,0,0.16577454016327575,0.9456981470002823
CUST1,SKU1,DEL-MUM,2026-01-25,223.0,1,6,0.4690223373291083,153,0,0.6509734671509542,0.5454318694069055
CUST1,SKU1,DEL-MUM,2026-01-26,170.0,0,14,0.3125026487703317,108,0,0.7862781993840331,0.2013637821359744
CUST1,SKU1,DEL-MUM,2026-01-27,158.9,0,8,-0.03529364656770412,119,1,0.01794567856849183,0.12625378279261346
CUST1,SKU1,DEL-MUM,2026-01-28,158.8,0,18,-0.03838018871412857,164,1,0.5601822583749119,0.7507295069993472
CUST1,SKU1,DEL-MUM,2026-01-29,171.3,0,28,0.3525136147827252,140,1,0.5387017979527142,0.4978125080342902
CUST1,SKU1,DEL-MUM,2026-01-30,174.6,0,29,0.45678010472429403,132,0,0.7756118509253275,0.9644766539008116
CUST1,SKU1,DEL-MUM,2026-01-31,170.3,0,28,0.3233296311947413,50,0,0.6345824175503038,0.7979141596158941
CUST1,SKU1,DEL-MUM,2026-02-01,182.9,0,12,0.7150900684070431,51,0,0.5578201919292014,0.16603431341619546
CUST1,SKU1,DEL-MUM,2026-02-02,165.2,0,22,0.16310073663401042,116,1,0.14071152804875842,0.20201566840248997
CUST1,SKU1,DEL-MUM,2026-02-03,182.2,0,20,0.6939897100078705,116,0,0.7985932723827512,0.9677558771033888
CUST1,SKU1,DEL-MUM,2026-02-04,205.4,1,15,-0.08235601184067481,55,0,0.9884159894120765,0.4853589831598871
CUST1,SKU1,DEL-MUM,2026-02-05,176.8,0,6,0.5251855480273908,13,1,0.9797824578545219,0.6561340180205807
CUST1,SKU1,DEL-MUM,2026-02-06,175.6,0,7,0.48686099767502905,106,0,0.8229584462214861,0.20975294768368136
CUST1,SKU1,DEL-MUM,2026-02-07,184.8,0,13,0.7734573899761732,125,1,0.11074844531895811,0.7595824101146318
CUST1,SKU1,DEL-MUM,2026-02-08,230.4,1,16,0.7012960107746489,117,0,0.2543219811783167,0.8192551048714611
CUST1,SKU1,DEL-MUM,2026-02-09,218.4,1,20,0.32543491254569284,30,0,0.08717946783183117,0.7190774473538556
CUST1,SKU1,DEL-MUM,2026-02-10,182.6,0,23,0.7053598742778704,184,0,0.613777418815699,0.43550545439815935
CUST1,SKU1,DEL-MUM,2026-02-11,177.2,0,16,0.5380691233385171,148,1,0.2539748745720247,0.031115599917357684
CUST1,SKU1,DEL-MUM,2026-02-12,157.0,0,7,-0.09365627374422542,177,0,0.6816694824016201,0.16713201147122125
CUST1,SKU1,DEL-MUM,2026-02-13,185.3,0,27,0.7917426171678388,96,0,0.3403800926666749,0.866386514251342
CUST1,SKU1,DEL-MUM,2026-02-14,165.1,0,25,0.16037781993034755,66,0,0.653162790531283,0.9383048184484827
CUST1,SKU1,DEL-MUM,2026-02-15,226.1,1,7,0.5660647765353026,86,1,0.6507685475587474,0.8742267241383516
CUST1,SKU1,DEL-MUM,2026-02-16,159.0,0,6,-0.030918929644007498,129,0,0.22673038292351066,0.3816119398672001
CUST1,SKU1,DEL-MUM,2026-02-17,166.8,0,18,0.21276112926602603,93,0,0.4214440415792474,0.027175016090844162
CUST1,SKU1,DEL-MUM,2026-02-18,205.7,1,29,-0.07254604057713104,92,1,0.8260390516665719,0.6993153751262037
CUST1,SKU1,DEL-MUM,2026-02-19,233.0,1,18,0.7817986932606276,72,0,0.6282381104632814,0.532675886761555
CUST1,SKU1,DEL-MUM,2026-02-20,168.0,0,28,0.24984220797255924,175,0,0.0683409355322604,0.2633157837532001
CUST1,SKU1,DEL-MUM,2026-02-21,171.7,0,24,0.36717077991938557,98,1,0.07424087298838644,0.22635149434148594
CUST1,SKU1,DEL-MUM,2026-02-22,172.8,0,8,0.3988082963834914,17,1,0.33040800387577385,0.3404058433495647
CUST1,SKU1,DEL-MUM,2026-02-23,221.6,1,20,0.4261761715931382,71,1,0.03467026672648332,0.5828068350834896
CUST1,SKU1,DEL-MUM,2026-02-24,229.0,1,25,0.6556960938375394,78,0,0.2202253013773151,0.4883746289829387
CUST1,SKU1,DEL-MUM,2026-02-25,170.4,0,13,0.32523975752016016,77,1,0.06468689351513157,0.9558244837207522
CUST1,SKU1,DEL-MUM,2026-02-26,175.8,0,12,0.49445045613070876,85,1,0.4644332362255428,0.1375237748170154
CUST1,SKU1,DEL-MUM,2026-02-27,158.9,0,26,-0.03517532465323797,30,0,0.5916971623063255,0.7026337730855163
CUST1,SKU1,DEL-MUM,2026-02-28,170.0,0,8,0.31236377754579064,159,1,0.970766206474783,0.2626756425986517
CUST1,SKU1,DEL-MUM,2026-03-01,168.7,0,13,0.27289713281090483,10,0,0.4069719096342639,0.8914800156235068
CUST1,SKU2,DEL-MUM,2026-01-01,169.8,0,12,0.27249335500651356,133,0,0.4504653016578183,0.47297134609551017
CUST1,SKU2,DEL-MUM,2026-01-02,169.7,0,20,0.26974376299068376,93,0,0.5165726284459791,0.005505799160420821
CUST1,SKU2,DEL-MUM,2026-01-03,161.6,0,15,0.019068809101857764,157,0,0.3388606493387516,0.8025856795798129
CUST1,SKU2,DEL-MUM,2026-01-04,171.1,0,15,0.3126677259564164,63,1,0.39701504123719167,0.08709276679577149
CUST1,SKU2,DEL-MUM,2026-01-05,158.2,0,23,-0.0861616065233986,68,0,0.8742225246851758,0.49354658034011867
CUST1,SKU2,DEL-MUM,2026-01-06,186.5,0,17,0.7928168389990704,136,0,0.3945760755976464,0.42182817853883137
CUST1,SKU2,DEL-MUM,2026-01-07,183.8,0,25,0.707611002556555,118,0,0.3093727178627821,0.8237903842212947
CUST1,SKU2,DEL-MUM,2026-01-08,229.3,1,12,0.6211982825502265,162,0,0.051135381442100725,0.25760722033372185
CUST1,SKU2,DEL-MUM,2026-01-09,174.0,0,22,0.40379545294938773,155,0,0.3838388830449795,0.456236508955542
CUST1,SKU2,DEL-MUM,2026-01-10,158.5,0,12,-0.07897499951480697,93,1,0.4042397296442092,0.3210810970870501
CUST1,SKU2,DEL-MUM,2026-01-11,167.8,0,13,0.21267532608339662,60,0,0.010131184027743378,0.6360960464095422
CUST1,SKU2,DEL-MUM,2026-01-12,222.6,1,7,0.41257346834481917,93,0,0.7409812502745785,0.5299915229264187
CUST1,SKU2,DEL-MUM,2026-01-13,234.8,1,6,0.7912632267336333,90,0,0.5324926994371466,0.4488530716747082
CUST1,SKU2,DEL-MUM,2026-01-14,167.4,0,9,0.19936874839469093,71,0,0.34316735317265823,0.729173487549448
CUST1,SKU2,DEL-MUM,2026-01-15,181.8,0,26,0.6456043629899069,116,0,0.6729666223944324,0.2753811742554185
CUST1,SKU2,DEL-MUM,2026-01-16,180.0,0,16,0.5889851599207934,107,0,0.4501233611819322,0.5792663538205268
CUST1,SKU2,DEL-MUM,2026-01-17,157.7,0,15,-0.10112638235936461,57,0,0.37005233467425525,0.027420309972657653
CUST1,SKU2,DEL-MUM,2026-01-18,171.5,0,6,0.32581259887332376,193,0,0.6457405100956123,0.04477845050466822
CUST1,SKU2,DEL-MUM,2026-01-19,185.0,0,23,0.7466444339935463,166,0,0.3789102780588144,0.006710390304059954
CUST1,SKU2,DEL-MUM,2026-01-20,180.1,0,15,0.5917202592613464,58,0,0.847139489693785,0.5310853448852428
CUST1,SKU2,DEL-MUM,2026-01-21,221.5,1,10,0.38022151878502936,74,0,0.16735973313862795,0.9720252564965911
CUST1,SKU2,DEL-MUM,2026-01-22,186.0,0,7,0.777452117990368,84,0,0.09930220275369295,0.20886407070573998
CUST1,SKU2,DEL-MUM,2026-01-23,216.2,1,23,0.21415022432822678,59,0,0.14706185056658838,0.48785119719240644
CUST1,SKU2,DEL-MUM,2026-01-24,181.5,0,9,0.6354802363823275,179,0,0.4740064284831559,0.4441277131657516
CUST1,SKU2,DEL-MUM,2026-01-25,220.4,1,17,0.3453811212183025,68,1,0.38948189490242036,0.3855119047369223
CUST1,SKU2,DEL-MUM,2026-01-26,172.0,0,9,0.3414076073475852,58,0,0.16833695591913023,0.24690742666758558
CUST1,SKU2,DEL-MUM,2026-01-27,214.3,1,6,0.15618564711759414,169,1,0.1771709252718655,0.5074463661197421
CUST1,SKU2,DEL-MUM,2026-01-28,162.1,0,15,0.0350372148038251,112,0,0.1652420504426032,0.5829844261646024
CUST1,SKU2,DEL-MUM,2026-01-29,207.7,1,6,-0.04947850833658646,148,0,0.7823883294600873,0.7345779231214132
CUST1,SKU2,DEL-MUM,2026-01-30,165.1,0,28,0.1258231175644498,28,0,0.3951377432643186,0.03945953289089932
CUST1,SKU2,DEL-MUM,2026-01-31,172.0,0,23,0.34302458395766317,73,0,0.5991205850403252,0.35346074054678245
CUST1,SKU2,DEL-MUM,2026-02-01,155.8,0,26,-0.16201843671014654,148,0,0.057741051869173776,0.6807558929604856
CUST1,SKU2,DEL-MUM,2026-02-02,155.7,0,10,-0.165538740575,26,1,0.5129024161471976,0.0936724207059102
CUST1,SKU2,DEL-MUM,2026-02-03,170.4,0,27,0.29193110010572904,111,0,0.5627116990223392,0.44122371365532653
CUST1,SKU2,DEL-MUM,2026-02-04,184.1,0,23,0.7187347106063773,188,1,0.4559792757599369,0.4434558363819041
CUST1,SKU2,DEL-MUM,2026-02-05,173.6,0,11,0.3914067594224881,118,0,0.9961229496394411,0.05947156886728078
CUST1,SKU2,DEL-MUM,2026-02-06,175.2,0,5,0.4401983115596238,105,0,0.31189908000428046,0.2560475651049543
CUST1,SKU2,DEL-MUM,2026-02-07,185.8,0,27,0.7715330423905886,123,0,0.6877220424305607,0.7227069576982285
CUST1,SKU2,DEL-MUM,2026-02-08,158.9,0,25,-0.06556487059187815,178,0,0.21070496386720317,0.9574480190380962
CUST1,SKU2,DEL-MUM,2026-02-09,186.7,0,12,0.7978208556819781,35,1,0.29461939634619316,0.014315277667059978
CUST1,SKU2,DEL-MUM,2026-02-10,181.4,0,5,0.6341445970006758,152,0,0.7534279222569691,0.768922782107641
CUST1,SKU2,DEL-MUM,2026-02-11,179.2,0,8,0.5661159327955863,44,0,0.08860471396967906,0.48762780966721087
CUST1,SKU2,DEL-MUM,2026-02-12,167.7,0,10,0.20754303103243082,84,0,0.11099809879131484,0.8082352100092222
CUST1,SKU2,DEL-MUM,2026-02-13,205.2,1,23,-0.1276835247420614,132,1,0.6817486440901612,0.1129316426860113
CUST1,SKU2,DEL-MUM,2026-02-14,210.7,1,10,0.0422312178245669,197,0,0.7101100564217067,0.6668544210142678
CUST1,SKU2,DEL-MUM,2026-02-15,182.4,0,7,0.6634007668570019,145,0,0.15232958946453545,0.26616801251553746
CUST1,SKU2,DEL-MUM,2026-02-16,173.3,0,11,0.38325749245611557,74,0,0.21927396192387572,0.03366917821387272
CUST1,SKU2,DEL-MUM,2026-02-17,168.0,0,29,0.2161214280710923,40,1,0.5030839507798364,0.44934974203964206
CUST1,SKU2,DEL-MUM,2026-02-18,174.7,0,24,0.42478386278940244,157,0,0.24193168031552958,0.7139526325065898
CUST1,SKU2,DEL-MUM,2026-02-19,228.7,1,26,0.6039585075525202,39,0,0.14287596133941172,0.7753461504031356
CUST1,SKU2,DEL-MUM,2026-02-20,170.6,0,18,0.29669542281794653,43,0,0.6295576968917366,0.05433203482290383
CUST1,SKU2,DEL-MUM,2026-02-21,164.8,0,21,0.11758679526111665,102,0,0.27616955782089947,0.7069764874557162
CUST1,SKU2,DEL-MUM,2026-02-22,181.6,0,13,0.6393384923560024,143,0,0.7409040561520714,0.3162701497293068
CUST1,SKU2,DEL-MUM,2026-02-23,166.2,0,23,0.16023391880042787,146,1,0.31334791758514313,0.7889324717760072
CUST1,SKU2,DEL-MUM,2026-02-24,216.8,1,21,0.23381741957652952,121,1,0.6751400611496681,0.11602268134816929
CUST1,SKU2,DEL-MUM,2026-02-25,172.7,0,29,0.3646290509972631,129,0,0.13911584889108752,0.2542313837486956
CUST1,SKU2,DEL-MUM,2026-02-26,208.7,1,28,-0.01719276334309955,117,0,0.6761082314144111,0.9439823053632096
CUST1,SKU2,DEL-MUM,2026-02-27,169.9,0,23,0.2754066078500737,149,1,0.10480806499757211,0.49857079950570915
CUST1,SKU2,DEL-MUM,2026-02-28,182.4,0,7,0.6658201652223552,56,0,0.6344241452865836,0.7707806182638798
CUST1,SKU2,DEL-MUM,2026-03-01,182.2,0,17,0.6589566854206295,150,0,0.7196538166105304,0.37116161478574183
CUST1,SKU3,DEL-MUM,2026-01-01,132.9,0,5,0.680156737921485,109,0,0.6077521222527226,0.2953014775718328
CUST1,SKU3,DEL-MUM,2026-01-02,127.6,0,22,0.45163976047727655,12,0,0.6448326040223138,0.39513090761150327
CUST1,SKU3,DEL-MUM,2026-01-03,117.0,0,8,-0.000784725105946904,30,0,0.3677859877561529,0.058091952080349785
CUST1,SKU3,DEL-MUM,2026-01-04,124.4,0,16,0.3158619027123281,56,1,0.014693388654953843,0.3790940486719362
CUST1,SKU3,DEL-MUM,2026-01-05,112.8,0,8,-0.18067236908239898,151,0,0.49286458444744663,0.4042897472548691
CUST1,SKU3,DEL-MUM,2026-01-06,126.2,0,28,0.3951316749056815,38,0,0.9634992408875883,0.5190322801295487
CUST1,SKU3,DEL-MUM,2026-01-07,119.6,0,20,0.11186385791688319,184,0,0.1315182669163779,0.8571295598562823
CUST1,SKU3,DEL-MUM,2026-01-08,114.1,0,19,-0.12361505500854403,171,0,0.4355076254721907,0.33209936539313645
CUST1,SKU3,DEL-MUM,2026-01-09,129.6,0,11,0.5390265577879587,66,0,0.0013536257154681541,0.2998005275652359
CUST1,SKU3,DEL-MUM,2026-01-10,135.1,0,19,0.774194443816357,60,0,0.8985606046748393,0.7831984132986259
CUST1,SKU3,DEL-MUM,2026-01-11,123.0,0,26,0.25799575900357147,68,0,0.06569485895436578,0.2282353634936991
CUST1,SKU3,DEL-MUM,2026-01-12,123.6,0,19,0.2840770697102016,133,0,0.057844449447160606,0.9577898009882039
CUST1,SKU3,DEL-MUM,2026-01-13,165.8,1,24,0.5851895431484084,187,0,0.5612935429484027,0.7769280103272255
